	loss	arch	us	ds	us_epochs	us_lr	us_bs	us_wd	ds_epochs	ds_lr	ds_bs	ds_wd	zero	1	5	10	20	full	100	200
367	CLIP	RN50	YFCC15m	DTD	16	0.001	1024	0.1	128	0.0003	128	0.1	1.915	16.489	39.681	48.67	58.936	67.713		
368	CLIP	RN50	YFCC15m	CALTECH101	16	0.001	1024	0.1	128	3E-05	128	0.1	0.723	1.479	31.969	59.911		84.369		
369	CLIP	RN50	YFCC15m	CALTECH101	16	0.001	1024	0.1	128	0.0001	128	0.1	0.723	4.405	57.298	74.129		87.837		
370	CLIP	RN50	YFCC15m	CALTECH101	16	0.001	1024	0.1	128	0.0003	128	0.1	0.723	14.579	58.892	75.871		87.673		
371	CLIP	RN50	LAION15m	CIFAR100	16	0.001	1024	0.1	128	3E-05	128	0.1	39.01	41.5	45.27	54.02	60.18	83.39		
372	CLIP	RN50	LAION15m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	39.01	41.48	47.03	53.85	59.63	83.68		
373	CLIP	RN50	LAION15m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1	39.01	41.47	44.35	50.17	55.53	83.41		
374	CLIP	RN50	LAION15m	DTD	16	0.001	1024	0.1	128	3E-05	128	0.1	1.968	3.511	20.16	44.787	57.66	65.957		
375	CLIP	RN50	LAION15m	DTD	16	0.001	1024	0.1	128	0.0001	128	0.1	1.968	8.351	36.862	49.521	59.415	67.713		
376	CLIP	RN50	LAION15m	DTD	16	0.001	1024	0.1	128	0.0003	128	0.1	1.968	16.383	40.266	48.883	60.904	68.777		
377	CLIP	RN50	LAION15m	CALTECH101	16	0.001	1024	0.1	128	3E-05	128	0.1	1.052	1.364	43.935	67.899		87.623		
378	CLIP	RN50	LAION15m	CALTECH101	16	0.001	1024	0.1	128	0.0001	128	0.1	1.052	4.257	65.845	77.761		89.875		
379	CLIP	RN50	LAION15m	CALTECH101	16	0.001	1024	0.1	128	0.0003	128	0.1	1.052	16.798	66.667	79.487		90.072		
380	CLIP	RN50	IN1K-Captions	DTD	32	0.001	1024	0.1	128	0.0003	128	0.1	2.234	10.053	30.798	39.819	47.872	57.287		
381	CLIP	RN50	IN1K-Captions	DTD	32	0.001	1024	0.1	128	0.001	128	0.1	2.234	14.096	31.011	37.713	51.223	59.468		
382	CLIP	RN50	IN1K-Captions	DTD	32	0.001	1024	0.1	128	0.003	128	0.1	2.234	16.17	30.266	35.372	50.213	60.585		
383	CLIP	RN50	IN1K-Captions	PETS	32	0.001	1024	0.1	128	0.0003	128	0.1	3.817	6.679	19.826	33.321	59.177	84.542		
384	CLIP	RN50	IN1K-Captions	PETS	32	0.001	1024	0.1	128	0.001	128	0.1	3.817	6.679	22.797	35.474	51.63	85.142		
385	CLIP	RN50	IN1K-Captions	PETS	32	0.001	1024	0.1	128	0.003	128	0.1	3.817	6.679	21.516	30.894	50.504	83.315		
386	CLIP	RN50	IN1K-Captions	CIFAR100	32	0.001	1024	0.1	128	0.0003	128	0.1	5.5	11.18	21.84	31.48	40.52	80.36		
387	CLIP	RN50	IN1K-Captions	CIFAR100	32	0.001	1024	0.1	128	0.001	128	0.1	5.5	11.69	20.61	32	41.96	83.53		
388	CLIP	RN50	IN1K-Captions	CIFAR100	32	0.001	1024	0.1	128	0.003	128	0.1	5.5	11.14	18.19	23.42	23.84	36.94		
389	CLIP	RN50	IN1K-Captions	CLIPART	32	0.001	1024	0.1	128	0.0003	128	0.1	0.425	3.768	10.087	19.246	33.058	65.603		
390	CLIP	RN50	IN1K-Captions	CLIPART	32	0.001	1024	0.1	128	0.001	128	0.1	0.425	4.058	13.971	25.478	39.667	72.273		
391	CLIP	RN50	IN1K-Captions	CLIPART	32	0.001	1024	0.1	128	0.003	128	0.1	0.425	3.478	17.159	20.928	13.406	27.241		
392	CLIP	RN50	IN1K-Captions	REAL	32	0.001	1024	0.1	128	0.0003	128	0.1	0.194	4.928	17.565	27.072	41.217	80.246		
393	CLIP	RN50	IN1K-Captions	REAL	32	0.001	1024	0.1	128	0.001	128	0.1	0.194	7.246	20.29	33.217	44.812	82.965		
394	CLIP	RN50	IN1K-Captions	REAL	32	0.001	1024	0.1	128	0.003	128	0.1	0.194	6.377	22.609	27.159	17.594	60.329		
395	CLIP	RN50	IN1K-Captions	CALTECH101	32	0.001	1024	0.1	128	0.0003	128	0.1	0.855	6.525	44.461	61.571		78.748		
396	CLIP	RN50	IN1K-Captions	CALTECH101	32	0.001	1024	0.1	128	0.001	128	0.1	0.855	13.083	46.943	67.505		80.851		
397	CLIP	RN50	IN1K-Captions	CALTECH101	32	0.001	1024	0.1	128	0.003	128	0.1	0.855	16.437	43.294	66.042		76.545		
398	CLIP	RN50	YFCC_0.5m	DTD	32	0.001	1024	0.1	128	0.001	128	0.1	1.755	10.798	27.713	35.106	47.234	57.553		
399	CLIP	RN50	YFCC_0.5m	DTD	32	0.001	1024	0.1	128	0.003	128	0.1	1.755	13.085	27.074	36.702	48.351	58.989		
400	CLIP	RN50	YFCC_0.5m	DTD	32	0.001	1024	0.1	128	0.006	128	0.1	1.755	12.34	26.489	30.638	35.851	37.66		
401	CLIP	RN50	YFCC_0.5m	PETS	32	0.001	1024	0.1	128	0.001	128	0.1	2.617	6.952	19.357	29.962	54.935	83.206		
402	CLIP	RN50	YFCC_0.5m	PETS	32	0.001	1024	0.1	128	0.003	128	0.1	2.617	7.634	19.111	29.198	58.206	80.098		
403	CLIP	RN50	YFCC_0.5m	PETS	32	0.001	1024	0.1	128	0.006	128	0.1	2.617	7.579	17.748	24.209	35.06	37.568		
404	CLIP	RN50	YFCC_0.5m	CIFAR100	32	0.001	1024	0.1	128	0.001	128	0.1	2.71	9.17	18.06	27.47	37.61	83.57		
405	CLIP	RN50	YFCC_0.5m	CIFAR100	32	0.001	1024	0.1	128	0.003	128	0.1	2.71	8.84	16.29	23.45	22.08	36.76		
406	CLIP	RN50	YFCC_0.5m	CIFAR100	32	0.001	1024	0.1	128	0.006	128	0.1	2.71	7.98	16.26	15.77	15.97	44.76		
407	CLIP	RN50	YFCC_0.5m	CLIPART	32	0.001	1024	0.1	128	0.001	128	0.1	0.336	3.188	12.348	23.565	37.261	72.115		
408	CLIP	RN50	YFCC_0.5m	CLIPART	32	0.001	1024	0.1	128	0.003	128	0.1	0.336	3.768	15.188	15.942	13.333	18.318		
409	CLIP	RN50	YFCC_0.5m	CLIPART	32	0.001	1024	0.1	128	0.006	128	0.1	0.336	3.478	2.667	3.043	5.435	10.799		
410	CLIP	RN50	YFCC_0.5m	REAL	32	0.001	1024	0.1	128	0.001	128	0.1	0.286	6.087	18.319	28.174	41.261	82.331		
411	CLIP	RN50	YFCC_0.5m	REAL	32	0.001	1024	0.1	128	0.003	128	0.1	0.286	6.087	20.232	17.826	15.594	57.074		
412	CLIP	RN50	YFCC_0.5m	CALTECH101	32	0.001	1024	0.1	128	0.001	128	0.1	6.903	12.459	41.404	60.815		77.252		
413	CLIP	RN50	YFCC_0.5m	CALTECH101	32	0.001	1024	0.1	128	0.003	128	0.1	6.903	13.56	39.103	62.738		73.011		
414	CLIP	RN50	YFCC_0.5m	CALTECH101	32	0.001	1024	0.1	128	0.006	128	0.1	6.903	13.478	36.045	44.034		45.726		
415	CLIP	RN50	CC3m	CIFAR100	16	0.001	512	0.1	128	3E-05	128	0.1	13.74						65.4	71.5
416	CLIP	RN50	CC3m	CIFAR100	16	0.001	512	0.1	128	0.0001	128	0.1	13.74						68.31	74.85
417	CLIP	RN50	CC3m	CIFAR100	16	0.001	512	0.1	128	0.0003	128	0.1	13.74						69.03	75.32
418	CLIP	RN50	CC12m	CIFAR100	16	0.001	1024	0.1	128	3E-05	128	0.1	13.92						64.42	71.06
419	CLIP	RN50	CC12m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	13.92						68.13	74.68
420	CLIP	RN50	CC12m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1	13.92						68.62	75.28
421	CLIP	RN50	Redcaps2.7m	CIFAR100	16	0.001	1024	0.1	128	3E-05	128	0.1	5.15						62.15	68.98
422	CLIP	RN50	Redcaps2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	5.15						66.72	73.96
423	CLIP	RN50	Redcaps2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1	5.15						68.97	75.83
424	CLIP	RN50	YFCC2.7m	CIFAR100	16	0.001	1024	0.1	128	3E-05	128	0.1	8.19						58.59	66.5
425	CLIP	RN50	YFCC2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	8.19						64.85	72.4
426	CLIP	RN50	YFCC2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1	8.19						66.9	73.96
427	CLIP	RN50	LAION2.7m	CIFAR100	16	0.001	1024	0.1	128	3E-05	128	0.1	23.12						64.92	71.27
428	CLIP	RN50	LAION2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	23.12						68.96	75.42
429	CLIP	RN50	LAION2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1	23.12						69.99	76.1
430	CLIP	RN50	WIT2.7m	CIFAR100	16	0.001	1024	0.1	128	3E-05	128	0.1	2.58						53.81	62.25
431	CLIP	RN50	WIT2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	2.58						61.37	69.71
432	CLIP	RN50	WIT2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1	2.58						63.96	72.3
433	CLIP	RN50	Shutterstock2.7m	CIFAR100	16	0.001	1024	0.1	128	3E-05	128	0.1	9.79						64.53	71.37
434	CLIP	RN50	Shutterstock2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	9.79						69.05	74.97
435	CLIP	RN50	Shutterstock2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1	9.79						69.86	76.13
436	CLIP	VITB32	LAION2B	CIFAR100	16	0.001	1024	0.1	128	3E-06	128	0.1	68.09	72.43	77.09	79.69	81.23	90.52		
437	CLIP	VITB32	LAION2B	CIFAR100	16	0.001	1024	0.1	128	1E-05	128	0.1	68.09	73.99	76.7	78.28	78.77	89.64		
438	CLIP	VITB32	LAION2B	CIFAR100	16	0.001	1024	0.1	128	3E-05	128	0.1	68.09	73.18	75.92	76.57	77.43	87.32		
439	CLIP	VITB32	LAION2B	DTD	16	0.001	1024	0.1	128	3E-06	128	0.1	0.957	2.819	27.021	53.989	64.309	73.138		
440	CLIP	VITB32	LAION2B	DTD	16	0.001	1024	0.1	128	1E-05	128	0.1	0.957	11.649	42.074	55.904	67.553	74.309		
441	CLIP	VITB32	LAION2B	DTD	16	0.001	1024	0.1	128	3E-05	128	0.1	0.957	18.298	45.851	56.543	65.798	71.277		
442	CLIP	VITB32	LAION2B	CALTECH101	16	0.001	1024	0.1	128	3E-06	128	0.1	1.216	2.022	50.049	72.502		89.974		
443	CLIP	VITB32	LAION2B	CALTECH101	16	0.001	1024	0.1	128	1E-05	128	0.1	1.216	10.487	61.21	80.178		92.472		
444	CLIP	VITB32	LAION2B	CALTECH101	16	0.001	1024	0.1	128	3E-05	128	0.1	1.216	16.946	66.124	81.328		92.143		
445	CLIP	RN50	IN_1K_CLIP_captions	CIFAR100	90	0.001	1024	0.1	128	0.0001	128	0.1	17.48	22.59	37.72	49.69	57.02	85.44		
446	CLIP	RN50	IN_1K_CLIP_captions	CIFAR100	90	0.001	1024	0.1	128	0.0003	128	0.1	17.48	23.74	36.38	50.61	58.32	85.22		
447	CLIP	RN50	IN_1K_CLIP_captions	DTD	90	0.001	1024	0.1	128	0.0001	128	0.1	1.702	14.628	37.234	48.457	59.309	69.149		
448	CLIP	RN50	IN_1K_CLIP_captions	DTD	90	0.001	1024	0.1	128	0.0003	128	0.1	1.702	21.968	43.511	50.957	63.617	70.106		
449	CLIP	RN50	IN_1K_CLIP_captions	CALTECH101	90	0.001	1024	0.1	128	0.0001	128	0.1	1.43	12.607	68.639	80.194		88.593		
450	CLIP	RN50	IN_1K_CLIP_captions	CALTECH101	90	0.001	1024	0.1	128	0.0003	128	0.1	1.43	26.036	71.252	83.563		91.256		
451	CLIP	RN50	LAION1m	CIFAR100	16	0.001	512	0.1	128	0.001	128	0.1	2.9	9.87	20.64	32.35	42	83.25		
452	CLIP	RN50	IN_1K_CLIP_captions	PETS	90	0.001	1024	0.1	128	0.0003	128	0.1	5.671	25.627	63.631	73.337	83.315	90.949		
453	CLIP	RN50	IN_1K_CLIP_captions	REAL	90	0.001	1024	0.1	128	0.0001	128	0.1	0.261	12.754	39.884	52.667	61.754	82.99		
454	CLIP	RN50	IN_1K_CLIP_captions	REAL	90	0.001	1024	0.1	128	0.0003	128	0.1	0.261	17.101	46.029	57.594	65.667	82.99		
455	CLIP	RN50	IN_1K_CLIP_captions	CLIPART	90	0.001	1024	0.1	128	0.0001	128	0.1	0.275	4.348	24.232	36.957	50.406	72.58		
456	CLIP	RN50	IN_1K_CLIP_captions	CLIPART	90	0.001	1024	0.1	128	0.0003	128	0.1	0.275	7.246	29.275	44.899	57.507	72.58		
457	CLIP	RN50	LAION1m	CIFAR100	16	0.001	512	0.1	128	0.003	128	0.1	2.9	9.48	18.21	28.28	22.55	43.92		
458	CLIP	RN50	LAION1m	DTD	16	0.001	512	0.1	128	0.001	128	0.1	3.564	13.723	31.33	37.766	50.053	15.745		
459	CLIP	RN50	LAION1m	DTD	16	0.001	512	0.1	128	0.003	128	0.1	3.564	16.543	30.372	38.351	50.638	60.638		
460	CLIP	RN50	LAION1m	CALTECH101	16	0.001	512	0.1	128	0.001	128	0.1	1.068	14.201	46.696	65.417		80.802		
461	CLIP	RN50	LAION1m	CALTECH101	16	0.001	512	0.1	128	0.003	128	0.1	1.068	17.045	45.513	67.439		80.112		
462	CLIP	RN50	LAION1m	PETS	16	0.001	512	0.1	128	0.001	128	0.1	2.508	7.879	22.601	34.406	58.424	84.324		
463	CLIP	RN50	LAION1m	PETS	16	0.001	512	0.1	128	0.003	128	0.1	2.508	8.37	22.71	32.007	62.35	85.605		
464	CLIP	RN50	LAION1m	REAL	16	0.001	512	0.1	128	0.001	128	0.1	0.188	5.797	24.058	33.304	46.261	82.3		
465	CLIP	RN50	LAION1m	REAL	16	0.001	512	0.1	128	0.003	128	0.1	0.188	5.797	24.116	35.739	28.551	82.3		
466	CLIP	RN50	LAION1m	CLIPART	16	0.001	512	0.1	128	0.001	128	0.1	0.435	2.899	14.493	26.812	42.217	72		
467	CLIP	RN50	LAION1m	CLIPART	16	0.001	512	0.1	128	0.003	128	0.1	0.435	3.478	18.957	30.899	19.87	72		
468	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	3E-05	128	0.1	20	40	24	20	21			
469	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	0.0001	128	0.1	20	40	32	34	35			
470	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	0.0003	128	0.1	20	40	40	38	50			
471	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	0.001	128	0.1	20	40	52	50	59			
472	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	0.003	128	0.1	20	45	52	60	58			
473	CLIP	RN50	CC3m	EuroSAT	16	0.001	512	0.1	128	0.0001	128	0.1	15	70	70	62	76			
474	CLIP	RN50	CC3m	EuroSAT	16	0.001	512	0.1	128	0.0003	128	0.1	15	70	72	62	85.5			
475	CLIP	RN50	CC3m	EuroSAT	16	0.001	512	0.1	128	0.001	128	0.1	15	80	78	79	86			
476	CLIP	RN50	CC3m	EuroSAT	16	0.001	512	0.1	128	0.003	128	0.1	15	80	84	80	83.5			
477	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.0001	128	0.1	2	26.667	32	42.667	44			
478	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.0003	128	0.1	2	20	41.333	43.333	48.667			
479	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.001	128	0.1	2	33.333	46.667	48.667	49.667			
480	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.003	128	0.1	2	40	46.667	42.667	52			
481	CLIP	RN50	CC12m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1	21	20	28	28	26			
482	CLIP	RN50	CC12m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1	21	20	36	36	41			
483	CLIP	RN50	CC12m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0003	128	0.1	21	20	40	50	53			
484	CLIP	RN50	CC12m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.001	128	0.1	21	43	52	56	64			
485	CLIP	RN50	CC12m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.003	128	0.1	21	40	56	58	60			
486	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1	14	60	64	30	82			
487	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1	14	80	76	77	85			
488	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.001	128	0.1	14	81	82	85	85.5			
489	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.003	128	0.1	14	80	76	83	83.5			
490	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1	4.667	13.333	25.333	40	44			
491	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1	4.667	33.333	44	46.667	45			
492	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.001	128	0.1	4.667	46.667	46.667	46	51			
493	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.003	128	0.1	4.667	46.667	46.667	45.333	47			
494	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1	11	20	16	22	18			
495	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1	11	20	28	36	33			
496	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0003	128	0.1	11	20	36	60	52			
497	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.001	128	0.1	11	20	44	58	62			
498	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.003	128	0.1	11	40	48	58	63			
499	CLIP	RN50	Redcaps2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1	13.5	50	58	62	77.5			
500	CLIP	RN50	Redcaps2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1	13.5	70	68	76	87.5			
501	CLIP	RN50	Redcaps2.7m	EuroSAT	16	0.001	1024	0.1	128	0.001	128	0.1	13.5	60	80	80	87			
502	CLIP	RN50	Redcaps2.7m	EuroSAT	16	0.001	1024	0.1	128	0.003	128	0.1	13.5	73	76	77	85			
503	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1	4.667	6.667	45.333	46.667	44.667			
504	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1	4.667	20	45.333	44.667	47			
505	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.001	128	0.1	4.667	26.667	49.333	47.333	51.333			
506	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.003	128	0.1	4.667	40	49.333	50	48.667			
507	CLIP	RN50	YFCC2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1	25	20	28	28	24			
508	CLIP	RN50	YFCC2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1	25	20	28	48	40			
509	CLIP	RN50	YFCC2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0003	128	0.1	25	20	44	58	53			
510	CLIP	RN50	YFCC2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.001	128	0.1	25	20	48	58	59			
511	CLIP	RN50	YFCC2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.003	128	0.1	25	40	60	62	62			
512	CLIP	RN50	YFCC2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1	17	60	56	61	80			
513	CLIP	RN50	YFCC2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1	17	70	70	73	86.5			
514	CLIP	RN50	YFCC2.7m	EuroSAT	16	0.001	1024	0.1	128	0.001	128	0.1	17	70	76	80	86.5			
515	CLIP	RN50	YFCC2.7m	EuroSAT	16	0.001	1024	0.1	128	0.003	128	0.1	17	60	72	84	86.5			
516	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1	6.333	33.333	40	45.333	42			
517	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1	6.333	40	44	48	47			
518	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.001	128	0.1	6.333	40	49.333	51.333	50			
519	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.003	128	0.1	6.333	46.667	50.667	50	47			
520	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1	16	20	24	30	26			
521	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1	16	20	36	36	34			
522	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0003	128	0.1	16	20	40	54	46			
523	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.001	128	0.1	16	40	44	62	57			
524	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.003	128	0.1	16	45	48	62	64			
525	CLIP	RN50	LAION2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1	14.5	40	70	69	82			
526	CLIP	RN50	LAION2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1	14.5	70	84	77	89.5			
527	CLIP	RN50	LAION2.7m	EuroSAT	16	0.001	1024	0.1	128	0.001	128	0.1	14.5	80	84	86	88			
528	CLIP	RN50	LAION2.7m	EuroSAT	16	0.001	1024	0.1	128	0.003	128	0.1	14.5	70	82	89	85.5			
529	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1	5	26.667	44	44	45.333			
530	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1	5	26.667	45.333	44.667	46.667			
531	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.001	128	0.1	5	40	45.333	48	47.667			
532	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.003	128	0.1	5	40	48	46.667	49			
533	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1	15	40	20	22	18			
534	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1	15	40	24	32	34			
535	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0003	128	0.1	15	40	44	42	41			
536	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.001	128	0.1	15	45	52	48	51			
537	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.003	128	0.1	15	45	52	52	57			
538	CLIP	RN50	WIT2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1	14	30	50	20	77			
539	CLIP	RN50	WIT2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1	14	60	70	78	84.5			
540	CLIP	RN50	WIT2.7m	EuroSAT	16	0.001	1024	0.1	128	0.001	128	0.1	14	80	74	82	86.5			
541	CLIP	RN50	WIT2.7m	EuroSAT	16	0.001	1024	0.1	128	0.003	128	0.1	14	80	80	83	84.5			
542	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1	6.333	20	28	44.667	43			
543	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1	6.333	40	38.667	42.667	44			
544	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.001	128	0.1	6.333	40	42.667	42.667	46.333			
545	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.003	128	0.1	6.333	40	42.667	44.667	45.667			
546	CLIP	RN50	Shutterstock2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1	28	20	28	32	28			
547	CLIP	RN50	Shutterstock2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1	28	40	32	42	44			
548	CLIP	RN50	Shutterstock2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0003	128	0.1	28	20	36	52	51			
549	CLIP	RN50	Shutterstock2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.001	128	0.1	28	40	48	60	60			
550	CLIP	RN50	Shutterstock2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.003	128	0.1	28	40	56	62	57			
551	CLIP	RN50	Shutterstock2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1	18.5	70	64	68	83.5			
552	CLIP	RN50	Shutterstock2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1	18.5	70	76	80	86.5			
553	CLIP	RN50	Shutterstock2.7m	EuroSAT	16	0.001	1024	0.1	128	0.001	128	0.1	18.5	75	80	83	88			
554	CLIP	RN50	Shutterstock2.7m	EuroSAT	16	0.001	1024	0.1	128	0.003	128	0.1	18.5	70	80	83	87			
555	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1	7.667	13.333	41.333	46.667	44.333			
556	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1	7.667	33.333	45.333	48.667	45			
557	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.001	128	0.1	7.667	40	49.333	49.333	50.333			
558	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.003	128	0.1	7.667	33.333	48	46.667	46.333			
559	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	3E-05	128	0.1	20	40	24	20	21			
560	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	0.0001	128	0.1	20	40	32	34	35			
561	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	0.0003	128	0.1	20	40	40	38	50			
562	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	0.001	128	0.1	20	40	52	50	59			
563	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	0.003	128	0.1	20	40	52	60	58			
564	CLIP	RN50	CC3m	EuroSAT	16	0.001	512	0.1	128	0.0001	128	0.1	15	70	70	62	76			
565	CLIP	RN50	CC3m	EuroSAT	16	0.001	512	0.1	128	0.0003	128	0.1	15	70	72	62	85.5			
566	CLIP	RN50	CC3m	EuroSAT	16	0.001	512	0.1	128	0.001	128	0.1	15	80	78	79	86			
567	CLIP	RN50	CC3m	EuroSAT	16	0.001	512	0.1	128	0.003	128	0.1	15	80	84	80	83.5			
